"season","round","date","Home_team","Away_team","home_score","away_score","WinningTeam","margin","BO_Diff","CCL_Diff","CG_Diff","CL_Diff","CM_Diff","CP_Diff","D_Diff","DE_Diff","FA_Diff","FF_Diff","GA_Diff","HB_Diff","I50_Diff","ITC_Diff","K_Diff","M_Diff","MG_Diff","OP_Diff","R50_Diff","SCL_Diff","SI_Diff","TO_Diff","UP_Diff","T5_Diff","Winner"
2020,"Round 13",2020-08-23,"Adelaide","Geelong",37,65,"Geelong",28,5,0,13,5,4,10,91,7.3,8,-8,5,41,14,1,50,39,680,15,-8,5,52,-1,85,5,"AWAY"
2020,"Round 14",2020-08-27,"Hawthorn","Essendon",71,87,"Essendon",16,0,14,9,21,-6,12,33,4.8,2,-2,3,34,12,-10,-1,-12,389,-2,-8,7,8,9,24,3,"AWAY"
2020,"Round 14",2020-08-28,"Western Bulldogs","Geelong",61,72,"Geelong",11,4,2,5,8,-2,18,41,3.10000000000001,-3,3,0,4,9,-2,37,16,386,-9,-9,6,12,2,25,-3,"AWAY"
2020,"Round 14",2020-08-29,"Fremantle","GWS",53,91,"GWS",38,-1,3,8,7,3,15,76,2.80000000000001,3,-3,7,21,8,5,55,28,542,14,-3,4,36,-4,65,-5,"AWAY"
2020,"Round 14",2020-08-30,"Carlton","Collingwood",48,72,"Collingwood",24,3,3,-6,7,5,10,28,9.3,-1,1,2,10,-3,6,18,6,208,3,6,4,29,-6,26,-3,"AWAY"
2020,"Round 15",2020-09-01,"Hawthorn","Adelaide",48,83,"Adelaide",35,-5,4,3,3,7,25,65,2.7,1,-1,4,58,11,6,7,0,466,-1,-4,-1,57,-5,45,-7,"AWAY"
2020,"Round 16",2020-09-05,"North Melbourne","Port Adelaide",42,78,"Port Adelaide",36,-1,12,-6,15,-2,10,59,4.3,-2,2,2,26,6,-1,33,-2,392,12,-4,3,54,0,45,8,"AWAY"
2020,"Round 16",2020-09-07,"Melbourne","Fremantle",33,47,"Fremantle",14,0,-1,-15,-7,-4,-8,86,18,-5,5,-1,58,11,1,28,42,362,-7,-9,-6,33,0,108,1,"AWAY"
2020,"Round 17",2020-09-10,"St Kilda","West Coast",50,65,"West Coast",15,-3,3,-12,-10,11,1,-15,6.59999999999999,1,-1,5,-21,-5,6,6,22,158,11,8,-13,3,-6,-7,-7,"AWAY"
2020,"Round 17",2020-09-11,"Geelong","Richmond",31,57,"Richmond",26,12,-8,5,-16,-4,-13,-32,0.5,6,-6,1,9,2,12,-41,-38,375,2,2,-8,47,-12,-24,2,"AWAY"
2020,"Round 17",2020-09-12,"North Melbourne","Fremantle",35,99,"Fremantle",64,6,-1,-6,6,13,28,93,7.40000000000001,-5,5,5,19,16,10,74,46,976,6,-4,7,42,-8,73,0,"AWAY"
2020,"Round 17",2020-09-12,"GWS","Melbourne",74,79,"Melbourne",5,-5,-4,-4,4,-3,-23,1,1.8,-1,1,0,-21,-13,-2,22,29,25,-16,12,8,0,2,10,-7,"AWAY"
2020,"Round 17",2020-09-13,"Carlton","Adelaide",56,72,"Adelaide",16,-4,-3,-4,-2,-12,7,51,7.09999999999999,4,-4,-1,36,0,7,15,-14,421,-19,5,1,26,-7,42,-3,"AWAY"
2020,"Round 17",2020-09-13,"Hawthorn","Western Bulldogs",40,76,"Western Bulldogs",36,-1,2,3,9,4,30,80,3.7,-2,2,5,28,9,7,52,27,468,11,-4,7,38,-7,56,0,"AWAY"
2020,"Round 17",2020-09-13,"Sydney","Brisbane",41,73,"Brisbane",32,-3,-2,-3,-3,0,-8,-33,4.39999999999999,3,-3,2,-32,4,7,-1,2,159,-6,1,-1,25,-5,-23,2,"AWAY"
2020,"Round 18",2020-09-17,"North Melbourne","West Coast",34,49,"West Coast",15,-2,6,-13,3,-1,-6,-82,-1.59999999999999,-4,4,-3,-85,-3,-4,3,-4,-61,13,6,-3,-8,4,-79,0,"AWAY"
2020,"Round 18",2020-09-19,"Essendon","Melbourne",49,68,"Melbourne",19,-6,7,-6,0,-3,-1,-11,-2.09999999999999,-3,3,4,-40,-5,1,29,38,-15,15,6,-7,36,1,-11,-1,"AWAY"
2020,"Round 18",2020-09-19,"Adelaide","Richmond",33,77,"Richmond",44,7,4,13,-3,-3,-5,-34,-1.10000000000001,9,-9,9,-38,23,-5,4,10,682,13,-16,-7,7,5,-19,8,"AWAY"
2020,"Round 18",2020-09-20,"Sydney","Geelong",63,69,"Geelong",6,-4,5,1,3,5,8,-50,-2,2,-2,0,-50,-3,1,0,7,-282,15,4,-2,-11,-2,-54,0,"AWAY"
2020,"Round 18",2020-09-20,"Fremantle","Western Bulldogs",44,74,"Western Bulldogs",30,3,-2,-7,4,-1,0,-14,6.7,-5,5,3,-4,16,-4,-10,-21,574,24,-9,6,59,5,-11,-9,"AWAY"
2020,"Round 18",2020-09-21,"Collingwood","Port Adelaide",45,61,"Port Adelaide",16,1,10,-4,12,-7,-3,6,-1.3,6,-6,-1,-17,9,1,23,21,250,-19,-9,2,6,-1,6,-6,"AWAY"
2020,"Elimination Final",2020-10-03,"West Coast","Collingwood",75,76,"Collingwood",1,1,-7,-4,-3,-2,11,-3,0.0999999999999943,-4,4,-2,15,2,-3,-18,-26,350,0,-3,4,1,3,-13,-1,"AWAY"
2020,"Preliminary Final",2020-10-16,"Port Adelaide","Richmond",40,46,"Richmond",6,1,7,14,12,1,-5,-32,-6.90000000000001,5,-5,-1,-19,-14,-6,-13,-10,-305,4,12,5,13,6,-33,1,"AWAY"
2020,"Preliminary Final",2020-10-17,"Brisbane","Geelong",42,82,"Geelong",40,0,1,1,3,-6,16,65,11.9,6,-6,6,21,18,15,44,20,805,1,-13,2,69,-15,65,7,"AWAY"
